ProductID,Category,Brand,Available_sizes,Height_S,Weight_S,Chest/Bust_S,Body_Shape_S,Height_M,Weight_M,Chest/Bust_M,Body_Shape_M,Height_L,Weight_L,Chest/Bust_L,Body_Shape_L,Height_XL,Weight_XL,Chest/Bust_XL,Body_Shape_XL
996,Ethnic Wear,Brooks Brothers,"['XL', 'S', 'L', 'M']",155.7,46.8,82.9,3,161.6,58.5,96.2,3,176.5,72.0,105.3,2,180.6,81.1,114.1,4
997,Ethnic Wear,Zara,"['S', 'M', 'L', 'XL']",157.6,51.9,82.5,2,164.8,56.3,94.6,3,177.1,65.8,108.4,2,187.4,82.8,114.6,0
998,Sweaters,Uniqlo,"['L', 'XL', 'M']",151.4,50.7,83.3,3,162.2,56.3,99.4,3,176.4,68.6,100.7,1,187.5,75.7,117.1,3
999,Shirts,H&M,"['M', 'XL', 'L']",152.3,53.6,82.7,3,166.0,63.2,93.9,2,179.5,69.3,100.8,0,186.5,78.2,113.7,3
1000,Tops,Biba,"['XL', 'L', 'S']",158.8,46.2,85.1,2,165.6,64.2,94.0,2,172.1,67.6,105.6,4,187.3,78.2,115.5,3
1001,T-Shirts,Armani,"['L', 'S', 'M']",150.2,52.9,84.4,4,163.8,62.8,96.5,4,179.9,66.7,106.4,1,180.9,78.3,113.0,3
1002,Sweaters,Brooks Brothers,"['XL', 'L', 'M']",157.5,51.7,85.1,4,168.6,64.8,95.3,2,178.3,66.4,102.1,4,187.3,80.0,113.5,2
1003,Kurtas,Zara,"['XL', 'M', 'L', 'S']",154.7,46.2,86.7,4,166.6,57.2,93.7,1,175.9,68.7,107.5,4,181.4,77.8,116.1,0
1004,Kurtas,Forever 21,"['M', 'S', 'XL']",154.5,51.9,83.9,1,167.2,56.4,99.9,4,176.6,69.9,106.5,3,183.4,79.4,114.9,1
1005,Jackets,Hugo Boss,"['L', 'S']",150.1,49.4,82.5,3,161.5,60.2,93.0,2,176.5,65.6,109.2,2,189.4,78.7,117.2,0
1006,Sweaters,Gap,"['L', 'M', 'XL']",158.2,54.4,81.7,2,168.8,63.3,92.8,3,170.6,74.5,101.7,3,185.0,82.4,115.6,3
1007,Jackets,H&M,"['L', 'XL']",153.6,46.4,83.5,4,161.7,55.4,98.6,2,172.2,72.7,107.5,2,189.7,81.0,118.0,2
1008,Sweaters,Aurelia,"['M', 'XL']",155.4,51.4,87.4,4,162.2,65.0,90.0,0,179.6,72.3,100.8,1,180.9,81.5,114.4,2
1009,Ethnic Wear,Hugo Boss,"['M', 'XL']",156.8,48.8,87.6,2,161.3,61.0,92.0,4,175.3,66.7,105.7,4,184.8,77.1,114.9,0
1010,T-Shirts,Uniqlo,"['S', 'L', 'M']",157.0,54.6,86.7,3,164.4,64.8,95.9,2,173.8,71.0,105.5,3,180.6,78.3,116.7,1
1011,Ethnic Wear,Tommy Hilfiger,"['S', 'L']",159.6,48.3,82.3,2,168.9,58.7,91.6,2,177.6,70.3,103.9,1,186.3,75.2,112.2,3
1012,Tops,Levi's,"['M', 'L', 'XL', 'S']",155.3,54.6,85.9,1,162.5,59.6,99.9,1,175.2,74.8,108.4,1,180.8,76.1,113.9,2
1013,Hoodies,H&M,"['M', 'XL', 'S', 'L']",154.0,54.0,85.7,1,163.7,62.5,94.6,3,170.1,72.5,100.0,2,181.8,77.7,116.2,3
1014,Dresses,Gap,"['L', 'S', 'XL', 'M']",159.5,47.7,84.8,2,168.5,62.9,96.0,3,177.4,70.8,105.2,4,182.6,75.7,110.3,3
1015,Sweaters,Aurelia,"['S', 'XL', 'L']",156.4,53.0,85.5,3,166.2,57.3,91.6,1,177.3,73.5,102.2,2,187.5,81.0,114.4,3
1016,Tops,Brooks Brothers,"['S', 'L', 'XL', 'M']",153.0,55.0,84.9,4,167.5,64.3,92.9,1,171.7,66.6,107.4,2,181.6,85.0,116.0,4
1017,Hoodies,Champion,"['L', 'M']",151.3,47.5,85.7,1,162.1,63.7,96.1,0,179.6,65.2,100.4,1,188.5,76.0,119.7,3
1018,Suits,Uniqlo,"['L', 'XL', 'S']",158.4,49.4,87.2,1,167.2,55.2,95.5,4,172.2,71.9,108.3,2,181.3,83.2,118.8,3
1019,T-Shirts,Hugo Boss,"['XL', 'S']",153.6,50.2,81.1,3,162.3,56.3,97.8,3,174.6,66.0,108.4,0,180.4,76.2,112.8,1
1020,Jackets,Aurelia,"['S', 'XL', 'L']",156.6,47.9,87.5,1,169.9,60.0,92.7,1,171.1,66.2,108.3,4,184.0,81.7,115.1,1
1021,Jackets,Mango,"['M', 'L', 'XL']",154.7,45.2,81.4,1,165.6,59.6,96.5,1,176.0,72.4,101.5,2,189.8,81.4,110.6,4
1022,Ethnic Wear,Ralph Lauren,"['XL', 'L', 'S', 'M']",152.0,47.2,80.7,3,167.0,62.1,92.9,4,173.8,67.7,106.3,2,181.1,84.0,112.4,4
1023,Kurtas,Forever 21,"['S', 'M', 'L', 'XL']",156.0,47.8,89.8,2,161.2,55.9,95.9,1,173.5,71.3,100.1,3,181.0,76.1,117.7,3
1024,Hoodies,Zara,"['M', 'XL']",150.6,49.4,89.6,4,162.5,61.4,96.1,0,178.3,74.2,108.5,4,187.5,78.2,111.2,2
1025,Suits,Mango,"['M', 'L', 'XL', 'S']",154.1,46.7,80.6,4,161.4,61.2,91.2,4,170.1,68.2,107.2,4,183.1,75.9,112.6,2
1026,Tops,Adidas,"['XL', 'S', 'M']",155.5,53.7,84.4,1,163.9,57.3,95.5,0,178.0,67.2,105.3,2,187.2,79.1,119.4,0
1027,T-Shirts,Brooks Brothers,"['S', 'XL', 'L', 'M']",154.4,52.0,81.9,4,162.8,60.4,90.1,2,175.7,66.1,107.3,0,182.0,84.1,118.2,2
1028,Hoodies,ASOS,"['L', 'XL', 'M']",157.5,45.9,84.9,2,167.3,57.2,95.0,3,179.9,66.3,100.9,3,184.6,82.8,117.8,2
1029,Suits,Mango,"['M', 'S', 'XL', 'L']",158.3,51.5,88.3,1,161.1,56.5,97.0,1,175.9,65.6,105.3,0,182.7,82.2,118.6,1
1030,Dresses,Zara,"['M', 'L', 'XL']",157.7,51.5,89.5,4,167.5,60.7,90.7,4,170.6,65.9,102.9,2,184.5,80.3,117.5,0
1031,Sweaters,Adidas,"['S', 'M', 'XL', 'L']",150.4,54.6,86.3,0,160.5,64.8,99.4,0,170.5,69.3,109.7,4,187.7,83.8,111.2,0
1032,Jackets,ASOS,"['XL', 'S', 'L', 'M']",151.9,45.0,83.5,0,162.0,57.4,94.6,3,178.8,68.2,108.6,4,187.6,79.5,115.2,1
1033,Tops,Brooks Brothers,"['L', 'M']",155.4,47.5,86.0,0,167.9,58.6,99.4,3,178.4,72.1,107.3,0,185.2,76.5,114.4,2
1034,Jackets,Brooks Brothers,"['XL', 'S', 'M']",159.3,54.3,83.1,0,167.4,57.6,91.1,1,173.5,73.7,109.3,1,189.3,83.4,113.1,2
1035,Tops,ASOS,"['S', 'L', 'XL']",158.3,54.3,89.1,0,164.8,57.7,99.5,3,176.2,72.8,103.5,2,182.6,77.8,118.3,0
1036,Ethnic Wear,Nike,"['XL', 'L']",158.4,52.2,88.7,1,160.5,59.0,91.1,1,174.9,70.3,109.0,4,182.4,75.5,114.6,2
1037,Kurtas,FabIndia,"['M', 'S', 'XL']",153.0,52.7,85.6,3,166.1,62.0,94.6,2,179.7,66.0,103.3,1,186.1,76.3,110.6,0
1038,Tops,Hugo Boss,"['XL', 'M', 'S']",154.3,45.9,83.2,3,164.1,55.4,99.4,1,179.5,72.1,107.3,4,186.2,81.1,112.7,2
1039,Jackets,Tommy Hilfiger,"['S', 'XL', 'L', 'M']",154.7,50.1,82.9,1,163.2,64.6,92.3,0,179.8,68.6,107.4,4,180.5,81.1,112.3,3
1040,Ethnic Wear,Adidas,"['L', 'S']",151.6,47.3,80.3,1,166.4,55.5,90.3,3,178.7,65.9,100.2,1,186.1,77.6,118.9,1
1041,Tops,Zara,"['L', 'S', 'XL']",150.3,46.8,88.2,2,164.4,63.8,97.9,3,179.1,73.4,103.6,0,183.7,82.3,116.5,4
1042,Dresses,Adidas,"['M', 'XL', 'S']",159.5,53.1,84.5,3,160.9,63.9,96.0,3,172.2,68.4,100.2,2,187.5,82.7,115.6,3
1043,Kurtas,FabIndia,"['S', 'XL']",152.4,46.4,83.3,0,169.2,60.2,95.1,1,178.3,67.2,110.0,1,188.1,84.2,115.1,2
1044,Tops,ASOS,"['XL', 'L', 'S', 'M']",152.4,49.7,84.7,1,167.8,56.4,90.3,4,177.1,73.7,101.2,1,185.5,80.8,116.5,4
1045,Ethnic Wear,Nike,"['L', 'M', 'XL']",150.8,54.4,88.2,0,160.6,60.7,96.5,1,179.6,74.0,105.4,4,180.0,82.8,117.5,3
1046,Hoodies,Zara,"['L', 'XL', 'M', 'S']",159.3,46.9,81.2,3,165.3,61.3,91.7,0,175.7,68.4,107.9,1,186.4,82.5,115.5,1
1047,Shirts,Aurelia,"['S', 'L']",155.8,54.8,88.6,4,160.8,63.6,99.3,1,170.9,68.5,102.0,2,187.5,77.6,119.4,4
1048,Suits,Brooks Brothers,"['M', 'L']",156.7,54.9,89.0,4,168.4,60.5,96.9,3,176.0,70.8,104.9,0,182.5,78.1,119.8,4
1049,Shirts,FabIndia,"['L', 'M', 'S']",159.1,50.6,89.5,1,166.1,59.1,97.1,2,176.9,72.3,106.1,0,184.6,79.8,120.0,1
1050,Shirts,FabIndia,"['L', 'M', 'S']",153.5,46.7,84.0,2,161.7,63.4,92.3,0,172.2,65.6,101.6,0,189.7,75.2,116.7,3
1051,T-Shirts,H&M,"['L', 'M']",156.2,48.2,82.2,0,160.2,64.8,98.8,2,173.9,70.9,107.8,2,183.0,78.0,119.3,4
1052,Dresses,Forever 21,"['L', 'S', 'M']",150.4,49.2,83.7,1,160.3,61.5,95.4,0,176.0,74.5,103.0,4,182.2,79.7,114.0,1
1053,Hoodies,Hugo Boss,"['L', 'XL']",151.9,48.1,83.3,2,165.1,63.7,98.6,0,173.7,67.6,102.1,2,182.1,76.1,118.6,3
1054,Sweaters,Armani,"['L', 'S']",158.3,47.8,81.8,0,167.3,61.0,92.7,3,173.7,74.1,105.6,1,185.6,76.3,119.1,2
1055,Tops,Gap,"['S', 'L']",157.7,54.7,86.1,3,161.2,61.9,97.6,1,171.3,74.5,104.1,3,189.5,79.6,119.0,0
1056,Suits,Ralph Lauren,"['L', 'XL']",153.5,46.5,84.8,4,162.2,61.9,95.7,3,179.4,67.7,109.2,3,186.1,82.3,118.3,2
1057,Kurtas,Zara,"['XL', 'L']",153.8,52.3,88.7,2,163.3,62.0,90.5,3,177.5,72.5,108.8,3,183.0,83.3,114.1,2
1058,Hoodies,Zara,"['L', 'S', 'M', 'XL']",155.3,45.0,80.3,0,162.2,58.2,94.1,3,170.0,67.4,104.8,0,186.4,80.5,111.6,0
1059,Jackets,Hugo Boss,"['M', 'XL', 'S', 'L']",150.0,51.0,86.4,1,163.9,60.8,91.8,2,177.7,72.4,103.6,2,186.2,79.7,113.3,2
1060,Sweaters,Zara,"['S', 'M', 'XL', 'L']",152.4,54.2,87.6,0,165.6,60.9,93.6,0,177.4,73.0,103.3,2,186.0,78.8,117.7,2
1061,T-Shirts,Zara,"['S', 'M']",152.1,47.9,87.6,1,166.8,58.2,93.8,4,170.1,67.5,102.7,0,181.6,76.9,112.3,1
1062,T-Shirts,Mango,"['XL', 'L', 'M']",152.5,46.9,88.9,4,169.6,58.5,94.7,1,173.7,72.2,105.4,1,186.3,76.5,114.8,1
1063,Hoodies,H&M,"['L', 'M', 'S']",158.1,51.5,87.3,4,169.3,62.6,96.0,3,176.1,73.1,108.0,3,184.3,82.9,115.7,3
1064,Ethnic Wear,H&M,"['XL', 'S']",152.8,52.1,89.3,0,165.7,60.8,95.7,0,174.5,68.6,103.1,3,180.2,79.7,116.0,4
1065,Shirts,Mango,"['XL', 'M', 'S']",151.9,51.9,83.3,0,167.3,56.5,90.4,1,177.8,66.7,101.9,0,185.4,82.9,119.4,3
1066,Jackets,Gap,"['L', 'M']",155.0,48.2,85.0,1,169.5,63.4,97.5,4,174.3,65.9,104.8,3,189.9,82.0,116.6,1
1067,T-Shirts,Adidas,"['M', 'S', 'XL', 'L']",158.7,47.5,80.1,1,160.8,63.8,99.5,4,171.5,70.8,100.7,4,183.5,76.9,117.9,1
1068,Suits,Uniqlo,"['S', 'XL', 'L', 'M']",152.4,54.6,80.1,2,160.1,59.7,93.5,3,179.8,74.8,107.0,2,189.7,80.1,115.8,0
1069,T-Shirts,Levi's,"['S', 'XL']",150.8,54.2,82.4,2,160.3,57.1,91.8,4,172.4,73.2,105.2,3,181.0,79.4,118.3,0
1070,Kurtas,Mango,"['L', 'M', 'S']",153.6,49.6,81.0,2,165.6,64.5,95.4,4,177.2,69.4,105.0,3,187.3,79.2,112.6,1
1071,Tops,Mango,"['M', 'L', 'XL']",157.5,53.5,82.6,0,167.6,63.8,97.0,1,171.4,70.4,103.0,4,181.1,80.4,112.1,2
1072,T-Shirts,FabIndia,"['S', 'L', 'XL']",155.5,49.5,81.8,2,163.7,57.4,96.8,1,173.3,67.8,109.0,1,182.7,84.8,119.3,3
1073,Kurtas,Brooks Brothers,"['S', 'XL']",158.2,49.2,80.3,0,165.5,56.0,96.1,3,174.4,66.6,100.9,1,185.7,83.1,116.9,1
1074,Hoodies,H&M,"['L', 'XL', 'M', 'S']",159.6,46.6,89.1,4,165.2,59.4,91.5,0,171.9,69.8,108.7,4,185.9,84.0,116.7,1
1075,Hoodies,Uniqlo,"['L', 'S', 'XL']",157.9,49.3,80.1,3,160.9,61.8,98.4,3,174.5,69.6,103.8,1,187.8,75.3,114.7,0
1076,Sweaters,Champion,"['XL', 'L']",156.0,50.4,87.4,4,163.2,56.8,94.3,2,171.6,70.2,108.8,0,186.2,76.4,113.8,3
1077,T-Shirts,Tommy Hilfiger,"['XL', 'M', 'S', 'L']",154.9,45.2,81.5,0,160.2,60.1,92.2,4,175.6,74.5,107.3,4,185.9,75.8,115.6,3
1078,Suits,Biba,"['S', 'L', 'XL', 'M']",150.4,49.4,89.1,0,161.1,59.3,90.9,0,176.6,71.0,101.0,2,189.1,77.6,111.2,4
1079,T-Shirts,Aurelia,"['XL', 'L', 'M']",159.8,52.8,88.9,3,168.1,63.9,94.2,1,170.6,71.1,108.3,2,184.5,79.4,114.5,1
1080,Suits,FabIndia,"['XL', 'L']",153.8,51.8,86.5,1,168.3,59.3,96.2,2,178.7,66.3,106.8,2,182.3,81.4,114.6,4
1081,Dresses,Mango,"['L', 'S', 'XL']",151.5,51.4,86.7,1,168.0,60.3,96.7,2,171.9,75.0,100.3,3,181.6,80.0,115.4,0
1082,Sweaters,Brooks Brothers,"['XL', 'L', 'S']",156.7,54.1,80.1,1,167.3,64.6,99.6,4,172.3,72.7,101.3,4,184.0,84.0,116.3,4
1083,Dresses,Mango,"['M', 'XL', 'L', 'S']",152.8,45.2,89.8,2,167.9,58.0,91.5,1,176.6,73.8,106.4,4,187.1,84.4,119.6,2
1084,T-Shirts,Global Desi,"['S', 'L', 'M']",155.9,50.6,88.8,1,166.7,57.9,99.9,0,174.7,69.1,106.6,1,180.4,76.6,116.5,1
1085,Sweaters,Aurelia,"['XL', 'S', 'L', 'M']",155.9,52.9,89.0,2,166.7,63.0,96.5,1,175.0,70.0,107.5,4,181.3,83.5,118.8,1
1086,Dresses,Hugo Boss,"['S', 'L', 'M']",154.5,50.4,86.6,2,166.7,57.8,94.5,4,171.3,70.2,107.2,4,181.1,79.8,115.6,3
1087,Shirts,Mango,"['L', 'XL', 'S', 'M']",158.4,48.2,83.4,1,165.1,63.3,98.9,2,178.1,66.9,106.6,1,185.9,79.5,116.3,4
1088,T-Shirts,ASOS,"['XL', 'L', 'M']",152.6,46.4,88.9,1,163.6,56.0,96.9,4,176.2,71.9,107.7,4,182.4,82.8,110.7,3
1089,Dresses,Zara,"['L', 'S', 'XL', 'M']",154.5,53.9,82.9,3,167.3,56.1,93.5,3,171.4,74.0,105.8,4,181.7,75.9,111.3,4
1090,Shirts,Uniqlo,"['S', 'M', 'L', 'XL']",155.4,49.7,85.6,3,163.0,64.0,98.8,2,173.7,66.6,102.6,0,185.9,83.8,115.8,4
1091,Shirts,Armani,"['XL', 'S', 'L', 'M']",156.6,53.8,81.0,2,165.4,60.4,96.7,4,178.1,65.9,109.1,1,187.6,81.7,114.0,0
1092,Hoodies,Brooks Brothers,"['M', 'XL', 'L', 'S']",157.8,50.9,89.2,3,164.3,62.2,97.0,0,175.7,72.4,100.2,0,183.3,83.8,118.0,4
1093,T-Shirts,Aurelia,"['S', 'M']",153.9,51.7,81.4,2,162.8,57.3,99.0,0,171.1,67.7,103.7,3,185.8,84.9,115.4,3
1094,Shirts,Adidas,"['XL', 'L', 'S', 'M']",156.5,53.0,82.2,0,169.7,56.7,94.5,0,173.7,71.2,107.3,1,181.0,80.2,118.8,4
1095,Hoodies,Forever 21,"['M', 'L']",151.5,51.6,85.6,2,162.6,63.3,96.6,3,172.4,72.0,104.3,4,189.4,75.9,119.7,4
1096,Dresses,Nike,"['L', 'XL', 'M', 'S']",159.3,49.0,87.6,2,163.1,58.6,97.4,1,175.2,68.2,100.2,4,183.4,76.7,111.5,1
1097,Kurtas,Levi's,"['M', 'L', 'XL']",153.8,50.1,86.2,3,161.6,59.6,94.5,0,178.4,73.2,100.7,0,190.0,78.2,113.9,1
1098,T-Shirts,Levi's,"['S', 'L', 'XL', 'M']",157.3,53.0,82.3,0,168.2,55.3,90.8,3,174.4,70.5,106.5,0,189.8,76.0,116.6,1
1099,Sweaters,H&M,"['S', 'M']",150.2,48.7,80.0,4,165.9,58.9,97.7,0,174.3,73.7,109.6,3,187.8,83.2,113.1,2
1100,Suits,Mango,"['S', 'L', 'XL', 'M']",152.1,48.9,87.6,4,166.1,62.7,90.5,3,179.1,72.6,105.5,3,180.2,78.0,112.7,1
1101,Suits,Mango,"['S', 'M', 'L']",154.9,46.0,89.9,4,168.2,63.2,97.2,0,175.8,73.7,105.1,4,185.4,84.8,118.1,2
1102,Dresses,Nike,"['XL', 'L', 'M']",158.8,54.1,88.1,0,163.4,62.0,99.1,1,175.7,65.2,103.2,2,180.9,82.0,119.8,2
1103,Ethnic Wear,Mango,"['XL', 'M']",155.3,45.9,84.6,1,161.9,61.9,93.5,4,172.6,67.4,102.6,3,189.0,76.7,117.7,3
1104,Ethnic Wear,Aurelia,"['XL', 'M', 'S', 'L']",159.3,51.5,89.0,0,162.0,60.1,91.0,0,176.1,65.9,100.2,4,187.9,79.8,115.2,1
1105,Dresses,H&M,"['L', 'S', 'M', 'XL']",154.8,49.1,84.1,3,167.3,60.4,92.3,4,175.8,69.4,102.7,3,189.7,79.7,114.4,4
1106,Shirts,Aurelia,"['L', 'XL', 'S']",154.9,49.1,85.2,2,166.1,62.4,95.6,0,174.0,73.9,104.5,1,186.1,79.9,115.4,0
1107,T-Shirts,Ralph Lauren,"['L', 'S']",151.2,51.8,84.8,2,162.1,57.5,99.4,1,179.9,69.7,102.0,0,185.2,80.4,114.6,4
1108,Suits,Forever 21,"['L', 'XL', 'S', 'M']",158.0,45.7,84.5,3,161.5,57.3,95.1,4,178.8,73.5,100.9,4,185.2,75.3,115.0,1
1109,Suits,Brooks Brothers,"['XL', 'L', 'S']",152.5,50.9,87.8,3,161.2,64.5,91.1,3,177.5,68.3,107.2,3,183.9,81.9,112.0,4
1110,Shirts,Champion,"['M', 'XL', 'S', 'L']",159.0,52.7,85.3,2,166.3,55.3,96.3,0,175.4,68.4,108.9,0,184.7,79.9,119.0,1
1111,Suits,H&M,"['L', 'S']",159.1,53.3,83.2,1,160.0,56.4,97.3,0,174.6,74.0,109.4,2,186.4,82.9,117.5,1
1112,Sweaters,ASOS,"['L', 'S']",159.4,46.7,82.6,1,160.2,60.7,93.9,3,171.8,69.3,106.2,3,189.3,83.2,116.8,4
1113,T-Shirts,Aurelia,"['L', 'XL']",155.2,54.0,80.4,1,163.9,62.4,97.2,1,173.1,72.9,100.5,4,186.0,77.3,119.5,2
1114,Tops,Biba,"['L', 'XL', 'S']",156.8,51.6,85.8,3,166.9,60.4,93.2,2,177.7,67.4,107.4,1,188.6,75.5,112.8,3
1115,Suits,Nike,"['S', 'L']",157.8,53.8,82.3,2,167.0,58.6,97.9,0,174.5,74.5,101.1,0,188.6,82.0,110.8,3
1116,Dresses,Nike,"['M', 'S', 'L', 'XL']",151.3,49.9,81.5,2,164.3,64.8,93.4,3,178.8,70.7,106.7,0,185.2,84.8,118.3,3
1117,Sweaters,Hugo Boss,"['XL', 'L']",156.0,50.4,86.5,2,166.9,62.0,92.6,2,171.5,72.6,107.8,1,183.5,79.5,120.0,3
1118,Suits,Forever 21,"['L', 'XL', 'S']",150.3,54.2,86.8,0,165.2,63.3,98.8,0,175.1,65.9,107.3,4,186.4,77.6,115.8,0
1119,Sweaters,North Face,"['L', 'S', 'M']",155.0,54.0,87.5,0,169.8,55.4,95.5,4,176.5,69.9,109.5,2,184.5,76.6,110.6,1
1120,Hoodies,ASOS,"['L', 'S', 'XL']",151.5,49.5,85.0,4,161.6,57.4,92.9,3,175.2,74.0,107.4,1,180.8,77.9,117.8,0
1121,Tops,Ralph Lauren,"['S', 'L', 'XL', 'M']",151.8,47.7,88.9,0,166.0,58.7,99.4,4,178.9,73.8,106.9,2,183.8,78.3,110.7,3
1122,Jackets,Mango,"['L', 'XL', 'S', 'M']",153.7,48.9,89.4,1,164.9,56.8,96.9,1,179.9,65.5,102.6,4,189.9,79.2,115.4,3
1123,Dresses,Zara,"['L', 'M', 'XL']",154.3,48.9,88.1,1,161.9,55.7,92.2,2,171.2,68.0,109.2,3,180.5,81.6,112.8,4
1124,Dresses,H&M,"['M', 'L', 'S', 'XL']",156.2,47.9,86.4,1,167.5,57.3,96.1,3,171.3,69.4,101.8,3,187.0,77.7,119.2,3
1125,T-Shirts,Tommy Hilfiger,"['L', 'M', 'S']",150.7,47.7,83.0,1,162.8,60.3,98.7,0,171.3,66.7,109.0,4,188.4,75.5,114.5,1
1126,Sweaters,Uniqlo,"['S', 'XL', 'M']",155.0,53.6,89.8,4,163.8,62.0,97.0,0,176.8,72.3,103.1,2,186.5,78.7,119.0,3
1127,Shirts,Levi's,"['S', 'L']",151.8,45.7,82.7,1,163.7,62.7,92.4,2,173.7,66.8,101.3,1,185.7,83.6,113.0,3
1128,Dresses,Mango,"['XL', 'L', 'S']",155.7,51.8,82.0,3,162.4,55.4,96.5,4,177.3,68.5,108.3,4,187.1,80.0,113.9,0
1129,Sweaters,Ralph Lauren,"['L', 'XL', 'S', 'M']",156.4,46.7,84.4,3,164.3,59.3,96.2,4,174.1,71.6,100.0,4,184.3,84.6,119.5,1
1130,Sweaters,Uniqlo,"['M', 'XL', 'S']",155.6,48.4,80.6,3,164.7,56.2,98.2,3,176.3,69.8,108.3,3,180.9,80.0,112.0,2
1131,Kurtas,Armani,"['M', 'L', 'S', 'XL']",157.4,45.6,89.8,0,167.4,59.3,91.8,3,177.7,72.4,102.6,1,189.6,77.8,115.8,4
1132,Kurtas,ASOS,"['XL', 'S', 'L']",153.4,47.7,85.9,2,167.7,59.3,97.0,4,175.5,74.6,108.8,3,184.3,76.9,113.9,2
1133,Jackets,Gap,"['XL', 'S']",157.7,52.7,85.6,4,161.6,60.0,90.3,3,175.4,66.2,106.9,2,186.7,81.9,117.7,0
1134,Hoodies,Tommy Hilfiger,"['XL', 'L', 'M']",154.3,53.9,86.6,3,165.9,63.9,97.0,4,170.9,72.1,106.7,2,185.3,80.4,111.3,3
1135,Jackets,FabIndia,"['L', 'XL', 'S']",154.8,47.2,85.0,3,169.0,63.1,99.6,2,174.1,67.3,103.7,0,180.5,81.0,114.4,4
1136,Suits,Mango,"['S', 'XL']",156.5,49.6,80.3,1,161.1,61.4,91.7,3,175.5,69.1,100.6,4,189.5,82.6,117.0,1
1137,Shirts,Zara,"['S', 'XL']",150.2,49.7,86.1,3,164.7,63.9,93.1,4,174.6,65.3,108.3,1,187.9,82.3,114.1,4
1138,Suits,ASOS,"['M', 'L', 'S']",156.5,53.7,87.2,1,167.5,61.8,95.8,3,179.0,66.4,101.7,1,181.5,75.4,110.6,0
1139,Ethnic Wear,Brooks Brothers,"['L', 'M']",156.2,52.6,84.2,1,166.1,63.2,97.3,0,179.1,68.2,103.7,3,189.8,83.0,117.1,3
1140,Suits,Champion,"['XL', 'S', 'M']",153.1,50.1,87.6,2,161.0,60.6,93.4,0,178.2,68.4,106.0,3,187.4,80.3,115.0,0
1141,T-Shirts,Biba,"['XL', 'S', 'M']",150.9,51.7,82.3,0,164.0,60.3,96.6,1,173.8,74.0,104.8,1,184.7,78.9,110.1,1
1142,Suits,Adidas,"['L', 'XL', 'S', 'M']",150.9,53.5,82.2,1,165.1,62.2,99.0,4,177.2,72.4,102.0,3,186.1,80.4,116.1,2
1143,Jackets,ASOS,"['L', 'M', 'XL']",159.2,45.1,81.6,1,170.0,55.2,97.3,1,174.0,74.7,101.4,0,181.1,81.1,119.2,3
1144,Dresses,Hugo Boss,"['L', 'M', 'XL']",156.9,49.0,83.7,2,161.8,61.9,97.1,4,172.3,71.0,101.2,4,185.6,76.5,111.1,3
1145,Dresses,Brooks Brothers,"['XL', 'L', 'S']",151.3,54.1,88.5,1,169.8,64.3,93.8,3,173.4,67.4,108.6,0,180.7,79.2,115.9,0
1146,Kurtas,ASOS,"['S', 'XL']",153.6,52.4,88.3,4,163.8,62.1,99.1,4,170.7,68.3,100.3,2,185.4,78.4,117.3,0
1147,Shirts,Zara,"['L', 'S', 'XL', 'M']",155.9,50.4,83.8,0,162.0,55.4,92.8,0,173.3,68.2,109.8,1,185.5,78.5,110.7,0
1148,Shirts,Levi's,"['XL', 'S', 'M']",158.4,50.3,85.9,4,164.1,58.8,92.1,3,174.6,68.3,102.0,0,188.7,75.9,110.2,3
1149,T-Shirts,Aurelia,"['L', 'S']",150.4,48.5,87.2,3,166.1,63.1,93.6,0,179.6,71.7,101.1,0,187.3,76.6,114.6,0
1150,Jackets,Mango,"['S', 'XL']",152.4,50.2,82.4,0,162.1,64.6,96.5,3,173.1,70.3,105.8,3,182.5,76.6,117.9,4
1151,Kurtas,Forever 21,"['S', 'L', 'M', 'XL']",158.9,51.6,81.7,3,162.9,58.7,98.6,4,179.0,68.9,100.8,3,188.9,78.7,111.6,4
1152,Ethnic Wear,Gap,"['M', 'S']",150.1,49.2,89.7,1,168.5,63.4,91.3,4,172.3,66.5,106.0,3,185.7,83.9,118.4,4
1153,Shirts,Hugo Boss,"['XL', 'M']",152.0,52.1,86.2,2,170.0,63.6,98.1,0,171.9,65.2,108.5,2,186.1,77.1,116.6,3
1154,Dresses,Mango,"['L', 'M']",159.6,53.6,89.8,4,163.2,56.2,98.1,2,175.2,67.2,100.5,0,181.7,79.2,113.3,0
1155,Suits,Gap,"['S', 'XL', 'M']",156.1,46.5,83.4,3,161.5,63.5,95.9,4,176.7,66.1,108.0,4,188.6,78.1,115.2,1
1156,Suits,Mango,"['M', 'S', 'XL', 'L']",152.6,49.5,87.0,1,167.9,58.2,97.6,2,170.4,72.9,103.9,3,189.3,82.9,119.7,0
1157,Kurtas,Hugo Boss,"['L', 'M', 'S', 'XL']",150.7,49.1,82.2,4,166.0,60.9,91.8,3,172.2,66.1,101.6,2,187.7,75.5,112.2,3
1158,Jackets,FabIndia,"['S', 'M']",150.3,51.9,82.6,4,161.0,60.4,91.7,2,174.6,72.2,101.8,2,189.4,77.0,115.0,4
1159,Jackets,ASOS,"['M', 'L', 'XL']",152.4,47.5,85.1,3,169.5,61.6,98.6,0,173.3,68.9,109.2,3,183.0,77.1,116.2,3
